"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENSG00000005302",2446.42517541931,-0.545124792741558,0.195854462894367,-2.78331565533724,0.00538064294872716,0.0673281926793558,"MSL3","10943","MSL complex subunit 3"
"ENSG00000172893",1201.65068493886,0.434042473310711,0.15595936268111,2.78304851885166,0.00538507524197022,0.0673463566324638,"DHCR7","1717","7-dehydrocholesterol reductase"
"ENSG00000256340",33.1353234179544,-0.94910686453899,0.34106348560601,-2.78278650337662,0.00538942577031745,0.0673678221289681,"ABCC6P1","653190","ATP binding cassette subfamily C member 6 pseudogene 1"
"ENSG00000159147",804.366961070685,-0.42685499509759,0.153409385313155,-2.78245685051309,0.00539490386388606,0.0674033543326262,"DONSON","29980","downstream neighbor of SON"
"ENSG00000081923",2613.77005662366,0.387873730610885,0.139413488454826,2.78218223293772,0.00539947123206055,0.0674274788866937,"ATP8B1","5205","ATPase phospholipid transporting 8B1"
"ENSG00000130517",2502.17446797567,-0.372970897434952,0.134101989153593,-2.78124806193421,0.00541503427125034,0.0675888245423267,"PGPEP1","54858","pyroglutamyl-peptidase I"
"ENSG00000123838",8.58096493694282,-1.30264078596183,0.468464099865806,-2.78066299282054,0.00542480197984833,0.0676501934869231,"C4BPA","722","complement component 4 binding protein alpha"
"ENSG00000224934",534.181046845531,-0.734992515601374,0.264325258958733,-2.78063669925742,0.00542524132323282,0.0676501934869231,NA,NA,NA
"ENSG00000267074",62.1092900735101,-1.36528927466014,0.491073467240324,-2.78021389005729,0.00543231052310798,0.0677053321776251,NA,NA,NA
"ENSG00000039123",2980.53153302353,0.305796169775813,0.110005023577646,2.7798382276603,0.00543859842279964,0.067750684200244,"MTREX","23517","Mtr4 exosome RNA helicase"
"ENSG00000248099",25.3786143001348,-1.65352912844811,0.59495323691287,-2.77925898349263,0.0054483067851346,0.0678385813192879,"INSL3","3640","insulin like 3"
"ENSG00000196182",4213.80436184763,0.438495016027565,0.157810521457659,2.77861711612946,0.00545908300781461,0.0679396826884957,"STK40","83931","serine/threonine kinase 40"
"ENSG00000181610",1298.73617008968,0.458945194952229,0.165181661433347,2.77842704189908,0.00546227782819655,0.0679463791129021,"MRPS23","51649","mitochondrial ribosomal protein S23"
"ENSG00000163013",754.193399517148,-1.07517058622666,0.387056409568688,-2.77781367171975,0.0054725990384864,0.068041672537331,"FBXO41","150726","F-box protein 41"
"ENSG00000105675",54.221425441599,1.10824783051289,0.399036129780575,2.77731199709236,0.00548105382578517,0.0681136791032341,"ATP4A","495","ATPase H+/K+ transporting subunit alpha"
"ENSG00000180875",77.0262902204923,1.41527749347705,0.509669568339136,2.77685304635516,0.00548879890667507,0.068176800407098,"GREM2","64388","gremlin 2, DAN family BMP antagonist"
"ENSG00000101558",5862.86054510429,0.309588186096418,0.111520801784293,2.77605775015171,0.00550224342096194,0.0683106191704377,"VAPA","9218","VAMP associated protein A"
"ENSG00000196092",411.035620902334,-2.60463864062993,0.938471639466793,-2.77540474436691,0.00551330472368457,0.0684147347444119,"PAX5","5079","paired box 5"
"ENSG00000135821",48433.413837227,0.734333861971081,0.264696839928946,2.77424491417504,0.00553300064340244,0.0685925794740754,"GLUL","2752","glutamate-ammonia ligase"
"ENSG00000229781",7.56733487567077,-2.01767798172166,0.727265373618054,-2.7743352769347,0.00553146384988476,0.0685925794740754,NA,NA,NA
"ENSG00000155876",3346.000433361,0.374722955800214,0.135095642923746,2.77376048324315,0.00554124590012523,0.0686424781830076,"RRAGA","10670","Ras related GTP binding A"
"ENSG00000205056",296.977019022045,-2.50359692655839,0.902622184458855,-2.77369310179248,0.00554239364410208,0.0686424781830076,NA,NA,NA
"ENSG00000149091",3711.82355658955,-0.503790513956263,0.181648124887968,-2.77344186331115,0.0055466750138275,0.0686614733899664,"DGKZ","8525","diacylglycerol kinase zeta"
"ENSG00000133028",888.678173920047,0.310854880090513,0.112095285946463,2.77313071166059,0.00555198150422094,0.0686614733899664,"SCO1","6341","SCO cytochrome c oxidase assembly protein 1"
"ENSG00000183036",4476.40574570145,0.715264285601346,0.257925988771158,2.77313770903465,0.00555186211819039,0.0686614733899664,"PCP4","5121","Purkinje cell protein 4"
"ENSG00000273407",3.85621735179394,-1.52560884091424,0.550181607039338,-2.77291865339504,0.00555560064552673,0.0686730239291184,NA,NA,NA
"ENSG00000090520",3589.67451941918,0.68545063690506,0.247224279993175,2.7725862400084,0.00556127813958044,0.0687099944056859,"DNAJB11","51726","DnaJ heat shock protein family (Hsp40) member B11"
"ENSG00000198843",3598.18715291517,0.311957044422631,0.112532010090446,2.77216273104781,0.00556851909546251,0.068716303698795,"SELENOT","51714","selenoprotein T"
"ENSG00000105967",360.718691709023,-1.3500651138936,0.487021546437398,-2.7720849801604,0.00556984936725716,0.068716303698795,"TFEC","22797","transcription factor EC"
"ENSG00000236849",17.2039454387724,-1.00263601220279,0.361664623991252,-2.77228112923492,0.00556649392303355,0.068716303698795,"LINC01474","101927258","long intergenic non-protein coding RNA 1474"
"ENSG00000235049",13.6406106610499,2.2101664434271,0.797503411836828,2.77135672477764,0.0055823233156411,0.0688369907413313,"LINC00940","100271702","long intergenic non-protein coding RNA 940"
"ENSG00000140254",6225.85796839048,0.65913360936756,0.237890677797054,2.77074165104474,0.00559287825676484,0.0689339091165112,"DUOXA1","90527","dual oxidase maturation factor 1"
"ENSG00000070759",586.700321951977,-0.352821062027175,0.127372920687466,-2.76998486116912,0.00560588981634737,0.0689613429788763,"TESK2","10420","testis associated actin remodelling kinase 2"
"ENSG00000204791",13.2564107363069,-1.57451079640975,0.568398964950801,-2.77008033704993,0.00560424678649467,0.0689613429788763,NA,NA,NA
"ENSG00000176222",450.795223102378,-0.840460754854907,0.303406304097717,-2.77008336182831,0.00560419474064654,0.0689613429788763,"ZNF404","342908","zinc finger protein 404"
"ENSG00000269549",82.030271156084,-0.884528792983757,0.31931506907596,-2.77008158601291,0.00560422529616085,0.0689613429788763,NA,NA,NA
"ENSG00000188011",98.7243843821786,-1.72738189478055,0.623851798329318,-2.76889783664406,0.00562462692040595,0.0691585737929721,"RTP5","285093","receptor transporter protein 5 (putative)"
"ENSG00000118855",2930.38287189885,0.401280575567016,0.144942075913723,2.76855821911836,0.00563049249996153,0.0691873908046351,"MFSD1","64747","major facilitator superfamily domain containing 1"
"ENSG00000052795",1970.34809363235,0.331187645361617,0.119640664333187,2.76818627853231,0.00563692266598684,0.0691873908046351,"FNIP2","57600","folliculin interacting protein 2"
"ENSG00000131016",6986.68324800949,0.730320893709605,0.263822351181452,2.76822979720662,0.00563616996639722,0.0691873908046351,"AKAP12","9590","A-kinase anchoring protein 12"
"ENSG00000159461",3557.86867318543,0.323479073762896,0.116864684472887,2.76797969567911,0.00564049696295852,0.0691873908046351,"AMFR","267","autocrine motility factor receptor"
"ENSG00000006075",31.2905398971587,-1.48718580837163,0.537276735878528,-2.76800707914491,0.00564002305665825,0.0691873908046351,NA,NA,NA
"ENSG00000228393",375.362327899971,-0.65244126546805,0.235725611804255,-2.76779964838879,0.00564361380891295,0.0691924367991125,NA,NA,NA
"ENSG00000182183",103.788814407823,-1.39467343019241,0.503943815209484,-2.76751770356118,0.00564849775150106,0.069219132723833,"SHISAL2A","348378","shisa like 2A"
"ENSG00000088930",3985.02782711594,0.371233534170331,0.134166062554147,2.76697047750438,0.00565798786702461,0.0693022220781391,"XRN2","22803","5'-3' exoribonuclease 2"
"ENSG00000167553",1231.42222928493,1.03641995444687,0.374689472927142,2.76607705668954,0.00567351268182741,0.0694591128950388,"TUBA1C","84790","tubulin alpha 1c"
"ENSG00000135925",74.4556062250038,-1.4557710777945,0.5264685678713,-2.76516237936237,0.00568944666320031,0.0695335344642494,"WNT10A","80326","Wnt family member 10A"
"ENSG00000135097",74.7346743429936,0.749016713445533,0.270844540753046,2.76548573348754,0.0056838091209845,0.0695335344642494,"MSI1","4440","musashi RNA binding protein 1"
"ENSG00000267194",223.953019137622,-0.70127409459805,0.253615820610965,-2.76510389970416,0.00569046676964512,0.0695335344642494,NA,NA,NA
"ENSG00000272689",10.9183357582033,-1.01938778229306,0.368656026935733,-2.76514611944962,0.0056897302810276,0.0695335344642494,NA,NA,NA
"ENSG00000269964",132.449388701647,0.944563041352538,0.341653694461099,2.76467972296459,0.00569787095582298,0.0695907591667491,"MEI4","101928601","meiotic double-stranded break formation protein 4"
"ENSG00000188404",1029.74772934715,-1.51022411759789,0.546333615360323,-2.76428920926247,0.00570469522029222,0.0696408497656199,"SELL","6402","selectin L"
"ENSG00000211727",8.08950198465455,-1.96457059220303,0.710770828715899,-2.76400003043496,0.00570975339762661,0.069641995902058,NA,NA,NA
"ENSG00000185974",355.777025427441,0.951793987978858,0.344357257151221,2.7639724972048,0.00571023520651479,0.069641995902058,"GRK1","6011","G protein-coupled receptor kinase 1"
"ENSG00000152939",1771.02670621697,0.551397141361971,0.199521708130203,2.76359473126674,0.00571684950369812,0.0696462174067934,"MARVELD2","153562","MARVEL domain containing 2"
"ENSG00000260589",106.209106263402,-0.873196226660001,0.315976329287455,-2.76348620363148,0.00571875098941412,0.0696462174067934,"STAM-AS1","102723166","STAM antisense RNA 1 (head to head)"
"ENSG00000126456",6875.47645466089,-0.435523266353747,0.15759268902937,-2.76360070404396,0.0057167448727093,0.0696462174067934,"IRF3","3661","interferon regulatory factor 3"
"ENSG00000109182",667.063478239628,1.01857648189296,0.368664428968275,2.76288245313902,0.00572933956825568,0.06974196071306,"CWH43","80157","cell wall biogenesis 43 C-terminal homolog"
"ENSG00000146834",4465.82823092488,0.383155617279989,0.138688650080566,2.76270348768561,0.00573248166065445,0.0697470116418827,"MEPCE","56257","methylphosphate capping enzyme"
"ENSG00000134644",5649.7405096765,0.293205673827659,0.106137825393826,2.76249935157155,0.00573606757093019,0.069757455124365,"PUM1","9698","pumilio RNA binding family member 1"
"ENSG00000078369",12853.7746193585,0.317023601359457,0.114794212374572,2.7616688577035,0.00575067711593993,0.0698023574941451,"GNB1","2782","G protein subunit beta 1"
"ENSG00000018510",1462.79442396782,0.318642318163697,0.115379546438461,2.76168808076957,0.00575033857641242,0.0698023574941451,"AGPS","8540","alkylglycerone phosphate synthase"
"ENSG00000254911",50.8399326575461,-0.845551612670113,0.306122950064514,-2.76213074678627,0.00574254770692421,0.0698023574941451,"SCARNA9","619383","small Cajal body-specific RNA 9"
"ENSG00000066044",3332.54483290386,0.203882414488585,0.0738235462573255,2.76175319156189,0.00574919203662221,0.0698023574941451,"ELAVL1","1994","ELAV like RNA binding protein 1"
"ENSG00000138162",5728.02806116538,0.647331906034716,0.234438905563467,2.7611965875667,0.00575899996402128,0.0698399627400597,"TACC2","10579","transforming acidic coiled-coil containing protein 2"
"ENSG00000185634",52.3570436205061,-1.02735283403197,0.372069788785422,-2.76118315702451,0.0057592368101187,0.0698399627400597,"SHC4","399694","SHC adaptor protein 4"
"ENSG00000099968",2044.01160466643,0.349383962733494,0.126546626670941,2.76091091421975,0.00576403967521075,0.0698650780537985,"BCL2L13","23786","BCL2 like 13"
"ENSG00000225963",215.08502445644,-0.915047038060408,0.331460145091011,-2.76065479247635,0.00576856143194043,0.0698798010638584,NA,NA,NA
"ENSG00000178055",28.4907738296926,-0.980852532667952,0.355345951575806,-2.76027496111407,0.00577527313608683,0.0698798010638584,"PRSS42P","339906","serine protease 42, pseudogene"
"ENSG00000137440",24.6523315006589,1.15135986658907,0.417121515954685,2.76025048469126,0.00577570588128457,0.0698798010638584,"FGFBP1","9982","fibroblast growth factor binding protein 1"
"ENSG00000100368",966.112557434956,-1.25288738696442,0.453907955673401,-2.76022345787195,0.00577618375167143,0.0698798010638584,"CSF2RB","1439","colony stimulating factor 2 receptor beta common subunit"
"ENSG00000108953",17124.5662866852,0.408211002465496,0.147911860075532,2.75982603597198,0.00578321482115636,0.0698987330109045,"YWHAE","7531","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon"
"ENSG00000186767",391.693381062045,-0.428707682415591,0.155332238043608,-2.75994016319546,0.00578119492700277,0.0698987330109045,"SPIN4","139886","spindlin family member 4"
"ENSG00000255203",5.23619969487281,-1.63967243109746,0.594250120520431,-2.75922944645173,0.0057937839922308,0.069993398961409,"OR7E2P","8587","olfactory receptor family 7 subfamily E member 2 pseudogene"
"ENSG00000126001",2283.5824059631,-0.366140886700092,0.132721672908367,-2.75871211292584,0.00580296316073634,0.0700711911406194,"CEP250","11190","centrosomal protein 250"
"ENSG00000232931",1449.06106976044,-0.649576652994533,0.2354820500656,-2.75849752800086,0.00580677443643802,0.0700841227993876,NA,NA,NA
"ENSG00000122042",3650.33604620817,0.346980693207579,0.125889099450227,2.75624096703277,0.00584699042743525,0.0705362170668191,"UBL3","5412","ubiquitin like 3"
"ENSG00000187990",74.4547493561737,-1.40194392808886,0.508673367605485,-2.75607888552989,0.00584988865451391,0.0705379077506804,NA,NA,NA
"ENSG00000115607",171.480961284579,-1.07181617455619,0.388960810187733,-2.75558911459198,0.00585865426357206,0.0705750833822517,"IL18RAP","8807","interleukin 18 receptor accessory protein"
"ENSG00000134014",1472.61822950653,0.326760682869214,0.118593926277333,2.75529020014973,0.0058640098606954,0.0705750833822517,"ELP3","55140","elongator acetyltransferase complex subunit 3"
"ENSG00000159322",3245.14769361836,-0.298485311174545,0.108314830726675,-2.75571968466397,0.00585631624665258,0.0705750833822517,"ADPGK","83440","ADP dependent glucokinase"
"ENSG00000219200",174.963578767765,-0.422145175054357,0.15320485626534,-2.75542946447619,0.00586151413759641,0.0705750833822517,"RNASEK","440400","ribonuclease K"
"ENSG00000113312",1629.6983515959,0.235535241532751,0.0855055468760834,2.75461943859728,0.00587604384238002,0.0706202167616866,"TTC1","7265","tetratricopeptide repeat domain 1"
"ENSG00000224429",52.2150625093286,-0.573820667873866,0.208310314899305,-2.75464356218388,0.00587561066095587,0.0706202167616866,"LINC00539","100652865","long intergenic non-protein coding RNA 539"
"ENSG00000156642",5074.77660600979,0.400342426631149,0.145323491162958,2.75483628577452,0.0058721510033625,0.0706202167616866,"NPTN","27020","neuroplastin"
"ENSG00000134262",1700.33489493846,-0.447805958023615,0.162623695398468,-2.75363290033707,0.00589378355086735,0.0707188803444335,"AP4B1","10717","adaptor related protein complex 4 subunit beta 1"
"ENSG00000236409",10.3051195465338,-1.108008022735,0.402392859958347,-2.75354792043203,0.00589531389616157,0.0707188803444335,NA,NA,NA
"ENSG00000236778",182.177275189616,-0.699413135482517,0.253975421601217,-2.75386149995535,0.00588966863280465,0.0707188803444335,"INTS6-AS1","100507398","INTS6 antisense RNA 1"
"ENSG00000198930",7.30131080404862,-1.85468179717397,0.673502683676552,-2.75378531092042,0.00589103978928295,0.0707188803444335,"CSAG1","158511","chondrosarcoma associated gene 1"
"ENSG00000122417",2913.08343103968,-0.456719525330429,0.165912439988775,-2.7527744475419,0.00590925931673343,0.0708197315020887,"ODF2L","57489","outer dense fiber of sperm tails 2 like"
"ENSG00000186919",5.10526966261289,-1.66110910726145,0.603422208909078,-2.7528140044175,0.00590854540064925,0.0708197315020887,"ZACN","353174","zinc activated ion channel"
"ENSG00000205560",4887.3367570463,-0.599093469431489,0.217703480586364,-2.75187823280494,0.00592545490331763,0.0709805663477041,"CPT1B","1375","carnitine palmitoyltransferase 1B"
"ENSG00000226516",7.1098956420088,-2.09652167939863,0.762084212052945,-2.75103675714643,0.00594069769561033,0.0711231941022429,"FAM138B","654412","family with sequence similarity 138 member B"
"ENSG00000213023",54.9615468954948,-1.24381794999029,0.452147150752095,-2.75091405070527,0.00594292339380227,0.0711231941022429,"SYT3","84258","synaptotagmin 3"
"ENSG00000103494",524.449331545967,0.331237486320115,0.120419826823948,2.75068894430797,0.00594700841692704,0.0711387933877031,"RPGRIP1L","23322","RPGRIP1 like"
"ENSG00000137055",1265.39666460548,0.383381342677185,0.139404845654402,2.75012924319449,0.0059571763256491,0.0712271082414566,"PLAA","9373","phospholipase A2 activating protein"
"ENSG00000198363",6754.66110220799,0.487549572635648,0.177365623238466,2.74883917037375,0.00598067235273092,0.071445714791543,"ASPH","444","aspartate beta-hydroxylase"
"ENSG00000196700",5114.61561940911,0.365893656251074,0.133109420480729,2.74881864055631,0.00598104693523728,0.071445714791543,"ZNF512B","57473","zinc finger protein 512B"
"ENSG00000267349",3.89054553875315,-1.78686516386033,0.650144237093783,-2.74841344721875,0.00598844433047789,0.0714673185963472,NA,NA,NA
"ENSG00000186806",188.334832238112,-0.641610664290186,0.233438336014704,-2.74852312282491,0.00598644122910146,0.0714673185963472,"VSIG10L","147645","V-set and immunoglobulin domain containing 10 like"
"ENSG00000255142",33.3717191477234,-1.02192784865247,0.371861033831073,-2.74814448323377,0.00599335921135913,0.0714926127940811,NA,NA,NA
"ENSG00000129562",4750.73758566163,0.405575613162194,0.147602322393778,2.74775902292504,0.00600040921051076,0.0715100025903135,"DAD1","1603","defender against cell death 1"
"ENSG00000131871",2360.5836419252,0.383971524421899,0.139736662490527,2.74782235083029,0.00599925044190777,0.0715100025903135,"SELENOS","55829","selenoprotein S"
"ENSG00000178082",5.05159878585545,2.10839251798989,0.767369172739841,2.74755957482891,0.00600406001254759,0.0715201838942266,NA,NA,NA
"ENSG00000182831",2563.07308721168,0.204444574338661,0.0744156625244635,2.74733258299557,0.00600821742437387,0.0715363876295911,"C16orf72","29035","chromosome 16 open reading frame 72"
"ENSG00000151247",1428.44035123297,0.294014076664908,0.107029874733534,2.74702813020102,0.00601379762519851,0.0715442496466283,"EIF4E","1977","eukaryotic translation initiation factor 4E"
"ENSG00000173269",4168.29835648331,0.447410147121385,0.162873564615051,2.74697829680852,0.00601471144727789,0.0715442496466283,"MMRN2","79812","multimerin 2"
"ENSG00000161395",3720.00394947234,0.380339320584837,0.138464375752462,2.74683880614018,0.0060172700289305,0.0715442496466283,"PGAP3","93210","post-GPI attachment to proteins phospholipase 3"
"ENSG00000105849",729.170026956134,0.359193877546887,0.13080020657228,2.74612622533128,0.00603035571547791,0.0716332315017871,"TWISTNB","221830","TWIST neighbor"
"ENSG00000155849",5350.39905639812,0.658968248341762,0.239956926663206,2.74619390031889,0.00602911184514395,0.0716332315017871,"ELMO1","9844","engulfment and cell motility 1"
"ENSG00000230679",17.7794800793386,0.783701835098197,0.285407099340666,2.74590869291152,0.00603435554048975,0.0716474665496868,"ENO1-AS1","100505975","ENO1 antisense RNA 1"
"ENSG00000034693",712.899770660852,0.419766136644866,0.152943338559126,2.7445859401231,0.00605872883387052,0.0718769867348776,"PEX3","8504","peroxisomal biogenesis factor 3"
"ENSG00000082458",3092.30455834245,0.305902775856486,0.111458075982173,2.74455460639222,0.0060593072688327,0.0718769867348776,"DLG3","1741","discs large MAGUK scaffold protein 3"
"ENSG00000181097",93.2191542797104,-1.05045664451469,0.382808732929813,-2.74407701327777,0.006068130015388,0.0719482731309912,NA,NA,NA
"ENSG00000204758",37.2095934980064,-0.735290330504035,0.268023004786635,-2.74338514744053,0.00608093162247727,0.0719666016866526,"LOC100268168","100268168","uncharacterized LOC100268168"
"ENSG00000062650",2805.1480393405,0.318334822410787,0.116032641782527,2.7434937059127,0.00607892135527735,0.0719666016866526,"WAPL","23063","WAPL cohesin release factor"
"ENSG00000137825",21.1887392449576,-0.92999719494613,0.338982438184863,-2.74349668356258,0.00607886622410249,0.0719666016866526,"ITPKA","3706","inositol-trisphosphate 3-kinase A"
"ENSG00000154065",577.11642220384,-0.962968729576002,0.350990245276819,-2.74357690145072,0.00607738115973374,0.0719666016866526,"ANKRD29","147463","ankyrin repeat domain 29"
"ENSG00000175110",856.241095081199,0.345830583975141,0.126073977519138,2.74307665055339,0.00608664758408602,0.0720009306026827,"MRPS22","56945","mitochondrial ribosomal protein S22"
"ENSG00000204923",248.608620755604,-0.476267904819588,0.173674580877655,-2.74230058545582,0.00610104825488348,0.0720232815054388,"FBXO48","554251","F-box protein 48"
"ENSG00000120725",2329.73289652669,0.529803372596868,0.193190840196532,2.7423835004698,0.00609950822031349,0.0720232815054388,"SIL1","64374","SIL1 nucleotide exchange factor"
"ENSG00000136848",5230.7329226653,0.337830570487773,0.123209802682106,2.74191308754394,0.00610825014996273,0.0720232815054388,"DAB2IP","153090","DAB2 interacting protein"
"ENSG00000172922",2484.19130117066,-0.352499957273189,0.128557204968056,-2.74196967303993,0.00610719799534386,0.0720232815054388,"RNASEH2C","84153","ribonuclease H2 subunit C"
"ENSG00000257621",6366.24925439874,-0.364321618398427,0.132870558447813,-2.74192885658352,0.00610795692294446,0.0720232815054388,"PSMA3-AS1","379025","PSMA3 antisense RNA 1"
"ENSG00000131142",4.10218616455235,-2.29278313192316,0.836135814197553,-2.74211807817796,0.00610443931536058,0.0720232815054388,"CCL25","6370","C-C motif chemokine ligand 25"
"ENSG00000130985",22934.2865661891,0.417281340114343,0.152150644840848,2.74255387186052,0.00609634490029955,0.0720232815054388,"UBA1","7317","ubiquitin like modifier activating enzyme 1"
"ENSG00000230937",86.4448473982348,-2.14360009597321,0.781948919474979,-2.74135565966697,0.0061186237315133,0.0720750690232162,"MIR205HG","642587","MIR205 host gene"
"ENSG00000205111",7.3340798400901,-1.52022185365698,0.554577979059475,-2.74122289571463,0.00612109677100393,0.0720750690232162,"CDKL4","344387","cyclin dependent kinase like 4"
"ENSG00000269526",11.8044285942698,-2.67819566098439,0.976973562227425,-2.74131845991647,0.00611931657321146,0.0720750690232162,"ERVV-1","147664","endogenous retrovirus group V member 1, envelope"
"ENSG00000270049",58.1564009494642,-0.661903553553327,0.241492657743358,-2.74088479433918,0.00612739876673282,0.0720828994752492,"LOC101927837","101927837","uncharacterized LOC101927837"
"ENSG00000130402",17666.0307652444,0.337370062205249,0.123086743022346,2.74091306603181,0.00612687157647838,0.0720828994752492,"ACTN4","81","actinin alpha 4"
"ENSG00000165695",274.039730085501,0.569102758972484,0.207676649343882,2.74033099421849,0.00613773387577807,0.0721712845393215,"AK8","158067","adenylate kinase 8"
"ENSG00000227502",59.1013685214061,-1.2696937583209,0.463445544560074,-2.73968273775542,0.00614985168664589,0.0722141675325843,"MROCKI","285758","MARCKS cis regulating lncRNA promoter of cytokines and inflammation"
"ENSG00000148110",2813.91177166981,0.267136405281522,0.0975026309186547,2.73978663718716,0.00614790805345552,0.0722141675325843,"MFSD14B","84641","major facilitator superfamily domain containing 14B"
"ENSG00000187446",4265.66367039282,0.442664686271492,0.161563956341954,2.73987278037795,0.00614629700343396,0.0722141675325843,"CHP1","11261","calcineurin like EF-hand protein 1"
"ENSG00000163029",1743.58429118822,-0.337114598123912,0.123058331377621,-2.73946992739103,0.00615383443005161,0.0722148270059948,"SMC6","79677","structural maintenance of chromosomes 6"
"ENSG00000213149",9.71701262437595,-1.03452584380762,0.37764990275209,-2.73937802252458,0.00615555514655205,0.0722148270059948,NA,NA,NA
"ENSG00000168274",131.479356986563,-1.01167271521178,0.36934363150615,-2.7391096770405,0.00616058180532012,0.072240660096773,NA,NA,NA
"ENSG00000171612",527.497545305847,0.499247092045894,0.182305709008538,2.73851595082254,0.00617171664862776,0.0723158855310834,"SLC25A33","84275","solute carrier family 25 member 33"
"ENSG00000228903",275.987740449759,-0.743339898032774,0.271443891272596,-2.73846611374385,0.00617265212568349,0.0723158855310834,NA,NA,NA
"ENSG00000111796",165.82065240749,-1.19005002562423,0.434610038570575,-2.73820188217069,0.00617761407173933,0.0723408790681013,"KLRB1","3820","killer cell lectin like receptor B1"
"ENSG00000168016",3370.88842197164,-0.49304211401161,0.180127546715537,-2.73718330706096,0.00619677529347099,0.0723911735935831,"TRANK1","9881","tetratricopeptide repeat and ankyrin repeat containing 1"
"ENSG00000183783",175.049567467912,0.552279179425887,0.20177744397832,2.73707094577542,0.0061988922842599,0.0723911735935831,"KCTD8","386617","potassium channel tetramerization domain containing 8"
"ENSG00000236762",3.8706562959848,1.63226756343298,0.596235907567017,2.73762036589437,0.00618854688916728,0.0723911735935831,NA,NA,NA
"ENSG00000255299",7.64601144117319,-1.63871140030246,0.59856096586146,-2.73775186449721,0.00618607312178127,0.0723911735935831,NA,NA,NA
"ENSG00000265714",7.79246108152728,-2.77668278242843,1.01436384193646,-2.73736372259449,0.00619337745930504,0.0723911735935831,NA,NA,NA
"ENSG00000270069",973.667608767379,-1.11352452849316,0.406799081250843,-2.73728378409619,0.00619488276432927,0.0723911735935831,NA,NA,NA
"ENSG00000167676",1238.67732986773,1.22565867580934,0.447977154069592,2.73598478108761,0.00621939023111821,0.0725642815514819,"PLIN4","729359","perilipin 4"
"ENSG00000123562",9312.76412305161,0.292548446733102,0.106923656822788,2.73604977070662,0.00621816204186702,0.0725642815514819,"MORF4L2","9643","mortality factor 4 like 2"
"ENSG00000171163",4343.63801214617,-0.493725048320563,0.180473255128614,-2.73572418233777,0.00622431728224602,0.0725886522997911,"ZNF692","55657","zinc finger protein 692"
"ENSG00000248323",159.999290335696,1.92844464671103,0.704992638319701,2.73541104103915,0.00623024238551804,0.0726246349177866,"LUCAT1","100505994","lung cancer associated transcript 1"
"ENSG00000145041",2408.67897531711,0.378967183900092,0.138558457540422,2.7350707465081,0.00623668702576285,0.0726391482125748,"DCAF1","9730","DDB1 and CUL4 associated factor 1"
"ENSG00000187726",11.844538178038,-1.2487209308284,0.456563151005425,-2.7350453668425,0.00623716791690378,0.0726391482125748,"DNAJB13","374407","DnaJ heat shock protein family (Hsp40) member B13"
"ENSG00000186235",66.3923794085782,-1.15984384074555,0.424200867403483,-2.73418545286083,0.00625348121305317,0.0727248158507951,"LINC02610","151174","long intergenic non-protein coding RNA 2610"
"ENSG00000146215",78.8755310524843,-0.85658232259548,0.31330138606349,-2.73405213222355,0.00625601385473173,0.0727248158507951,"CRIP3","401262","cysteine rich protein 3"
"ENSG00000134539",98.5740946022643,-1.01686046521327,0.371910055913433,-2.73415695285734,0.00625402253925229,0.0727248158507951,"KLRD1","3824","killer cell lectin like receptor D1"
"ENSG00000028203",4393.81300494244,0.326142259809743,0.119273153063428,2.73441467281665,0.00624912896592442,0.0727248158507951,"VEZT","55591","vezatin, adherens junctions transmembrane protein"
"ENSG00000126246",662.867120355253,-0.783537883414564,0.286599883637319,-2.73390858876307,0.0062587417277654,0.0727248158507951,"IGFLR1","79713","IGF like family receptor 1"
"ENSG00000104313",107.632278533675,0.850601740581504,0.311157447044436,2.73366987890228,0.006263280496258,0.0727445044013617,"EYA1","2138","EYA transcriptional coactivator and phosphatase 1"
"ENSG00000267150",18.6161621440747,-0.948092119550551,0.346848731726826,-2.73344554218309,0.00626754867800554,0.0727610337902822,NA,NA,NA
"ENSG00000133318",9539.93200388702,0.498773586959046,0.182529084297961,2.73257047706899,0.00628422251365302,0.0728418373043195,"RTN3","10313","reticulon 3"
"ENSG00000243406",661.262538314296,-0.391393274947522,0.143238486881643,-2.73245887657922,0.00628635186171732,0.0728418373043195,"MRPS31P5","100887750","mitochondrial ribosomal protein S31 pseudogene 5"
"ENSG00000104131",2190.43158427379,0.301703051363731,0.110425162200738,2.73219477654264,0.00629139350299993,0.0728418373043195,"EIF3J","8669","eukaryotic translation initiation factor 3 subunit J"
"ENSG00000103544",2803.29754324011,0.275642861753368,0.100879699232994,2.73239178793284,0.00628763223207194,0.0728418373043195,"VPS35L","57020","VPS35 endosomal protein sorting factor like"
"ENSG00000262823",11.5451132007493,-1.43857066349757,0.526498256112442,-2.73233699598493,0.00628867809708854,0.0728418373043195,NA,NA,NA
"ENSG00000147100",2547.35407060359,0.748894274237024,0.274100959303466,2.73218406874636,0.00629159799042979,0.0728418373043195,"SLC16A2","6567","solute carrier family 16 member 2"
"ENSG00000178562",353.252445405093,-1.58329258829261,0.579685375938247,-2.73129641355879,0.00630857041346077,0.0729063209779752,"CD28","940","CD28 molecule"
